Restaurant ID,Restaurant Name,Country,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Average Cost for two usd
6500413,Doppio Zero,South Africa,Johannesburg,"The Firs, Corner of Cradock & Biermann Avenue, Rosebank, Johannesburg",Rosebank,"Rosebank, Johannesburg",28.0423333333,-26.1438333333,Cafe,300.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,404,15.6
6501473,The Grillhouse,South Africa,Johannesburg,"Shop 70, The Firs, Corner of Oxford Road & Biermann Avenue, Rosebank, Johannesburg 2196","The Firs, Rosebank, Sandton","The Firs, Rosebank, Sandton, Johannesburg",28.042,-26.1438333333,Grill,450.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,466,23.4
6500242,Koi,South Africa,Johannesburg,"The Firs, Corner of Cradock & Biermann Avenue, Rosebank, Johannesburg","The Firs, Rosebank, Sandton","The Firs, Rosebank, Sandton, Johannesburg",28.0425,-26.1438333333,Asian,480.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,420,24.959999999999997
6500410,Piza E Vino,South Africa,Johannesburg,"The Zone, Ground Floor, Rosebank, Johannesburg","The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",28.043,-26.1448333333,Pizza,290.0,Rand(R),1,0,0,expensive,4.1,green,Very Good,364,15.08
6500409,tashas,South Africa,Johannesburg,"The Zone, Corner Craddock & Tyrwhitt Avenue, Rosebank, Johannesburg","The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",28.0426666667,-26.145,Cafe,350.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,438,18.2
6501540,Parreirinha,South Africa,Johannesburg South,"9, 6th Street, La Rochelle, Johannesburg South 2190",La Rochelle,"La Rochelle, Johannesburg South",28.054,-26.2395,Portuguese,400.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,382,20.8
6517298,Kream,South Africa,Midrand,"Mall of Africa, Corner of Lone Creek Crescent and Magwa Crescent, Waterfall City, Vorna Valley, Midrand","Mall of Africa, Midrand","Mall of Africa, Midrand, Midrand",28.107204,-26.016676,South African,600.0,Rand(R),1,0,0,gourmet,4.6,darkgreen,Excellent,363,31.2
6517334,Casa Bella,South Africa,Midrand,"Mall of Africa, Corner of Lone Creek Crescent and Magwa Crescent, Waterfall City, Midrand, Vorna Valley, Midrand","Mall of Africa, Midrand","Mall of Africa, Midrand, Midrand",28.107897,-26.016612,Italian,350.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,246,18.2
18199767,Carbon Bistro,South Africa,Pretoria,"279 Dey Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",28.230606,-25.772304,Seafood,360.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,167,18.72
75027,Kream,South Africa,Pretoria,"283 Dey street, Nieuw Muckleneuk, Pretoria 0181",Brooklyn,"Brooklyn, Pretoria",28.2307474315,-25.7725142406,African,450.0,Rand(R),1,0,0,gourmet,4.8,darkgreen,Excellent,530,23.4
75858,Crawdaddy's,South Africa,Pretoria,"Corner Middle & Dey Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",28.229949,-25.772216,Continental,250.0,Rand(R),1,0,0,expensive,4.4,green,Very Good,225,13.0
75031,Geet Indian Restaurant,South Africa,Pretoria,"541 Fehrsen Street, Nieuw Muckleneuk, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",28.235482,-25.771335,Indian,320.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,217,16.64
75084,Lucky Bread Company,South Africa,Pretoria,"Brooklyn Mall, Ground Level, Corner Veale & Fehrsen Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",28.2337033333,-25.772125,Cafe,200.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,135,10.4
75640,Signature,South Africa,Pretoria,"Brooklyn Bridge, Shop 2, Fehrsen Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",28.2360466667,-25.7707483333,Continental,600.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,102,31.2
75841,Tribeca Original,South Africa,Pretoria,"Brooklyn Mall, Corner Veale and Fehrsen Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",28.2337033333,-25.772125,Grill,300.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,167,15.6
75121,Moo Moo,South Africa,Pretoria,"Brooklyn Mall, Ground Level, Corner Veale & Fehrsen Street, Brooklyn, Pretoria 0015","Brooklyn Mall, Brooklyn","Brooklyn Mall, Brooklyn, Pretoria",28.234635,-25.771714,Steak,200.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,331,10.4
75101,Mythos,South Africa,Pretoria,"Brooklyn Mall, Ground Level, Corner Veale & Fehrsen Street, Brooklyn, Pretoria","Brooklyn Mall, Brooklyn","Brooklyn Mall, Brooklyn, Pretoria",28.234635,-25.771714,Greek,300.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,154,15.6
75125,tashas,South Africa,Pretoria,"Design Square Brooklyn, Shop 27, Corner of Bronkhorst and Veal, Brooklyn, Pretoria","Brooklyn Mall, Brooklyn","Brooklyn Mall, Brooklyn, Pretoria",28.2337033333,-25.772125,Cafe,320.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,235,16.64
18408129,Industrial Coffee Works,South Africa,Pretoria,"Corner of Hendrik Verwoerd Drive and Heuwel Avenue, Centurion CBD, Pretoria",Centurion CBD,"Centurion CBD, Pretoria",28.1839437893,-25.8561336743,Cafe,200.0,Rand(R),1,0,0,expensive,4.1,green,Very Good,110,10.4
75620,Whisk Wine Bar,South Africa,Pretoria,"Cornwall Hill, 1 Cornwood Avenue, Near Centurion CBD, Centurion",Centurion CBD,"Centurion CBD, Pretoria",28.236047,-25.868535,European,350.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,135,18.2
75479,O'Galito,South Africa,Pretoria,"Centurion Mall, Shop 103-106, Heuwel Street,   Centurion CBD, Centurion","Centurion Mall, Centurion CBD","Centurion Mall, Centurion CBD, Pretoria",28.1874527778,-25.8560361111,Portuguese,380.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,160,19.759999999999998
75131,Capeesh,South Africa,Pretoria,"Cherry Lane Shopping Centre, 471 Fehrsen Street, Nieuw Muckleneuk, Pretoria","Cherry Lane Shopping Centre, Nieuw Muckleneuk","Cherry Lane Shopping Centre, Nieuw Muckleneuk, Pretoria",28.234592,-25.769827,Italian,300.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,171,15.6
76104,Burger Bistro,South Africa,Pretoria,"Clubview Corner, Shop 5, Corner Harvard & Lyttelton Road, Clubview Near Die Hoewes, Centurion","Clubview Corner, Centurion CBD","Clubview Corner, Centurion CBD, Pretoria",28.174376,-25.840404,Burger,180.0,Rand(R),1,0,0,normal,4.2,green,Very Good,118,9.36
75551,Hemingway's Restaurant & Wine Cellar,South Africa,Pretoria,"Leriba Hotel, 245 End Avenue, Clubview, Near Die Hoewes, Centurion, Die Hoewes, Pretoria",Die Hoewes,"Die Hoewes, Pretoria",28.178158,-25.845631,Continental,550.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,124,28.599999999999998
18376976,Turn 'n Tender,South Africa,Pretoria,"242 Jean Ave, Centurion, Pretoria 0157",Die Hoewes,"Die Hoewes, Pretoria",28.18887,-25.841733,Steak,350.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,93,18.2
18257609,Fermier Restaurant,South Africa,Pretoria,"141 Lynnwood Road , The Willows near Die Wilgers, Die Wilgers, Pretoria",Die Wilgers,"Die Wilgers, Pretoria",28.315504,-25.766006,Healthy Food,1100.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,50,57.199999999999996
75662,A'la Turka Restaurant,South Africa,Pretoria,"Yadah Castle, Plot 711, Sterkfontein Avenue, Doringkloof, Pretoria",Doringkloof,"Doringkloof, Pretoria",28.256406,-25.889283,Turkish,300.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,111,15.6
75970,afro-boer,South Africa,Pretoria,"1 Meerlust Road, Equestria, Pretoria",Equestria,"Equestria, Pretoria",28.343483,-25.774869,Cafe,200.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,128,10.4
75859,Papachinos,South Africa,Pretoria,"Sevens Decor Centre, Corner Lynwood & Silverlakes Roads, Near Equestria, Pretoria",Equestria,"Equestria, Pretoria",28.354217,-25.785988,Ice Cream,250.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,72,13.0
75171,Thirst @ 28 Degrees East,South Africa,Pretoria,"Hokaai Shopping Centre, Corner Selikats Causeway & Graaff Reinet, Faerie Glen, Pretoria",Faerie Glen,"Faerie Glen, Pretoria",28.3076133333,-25.78475,Italian,200.0,Rand(R),1,0,0,expensive,3.8,lightgreen,Good,112,10.4
75728,Blos Cafe,South Africa,Pretoria,"66 Olympus street, Faerie Glen, Pretoria",Faerie Glen,"Faerie Glen, Pretoria",28.331763,-25.798167,Cafe,390.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,233,20.279999999999998
18445944,The Belgian Triple,South Africa,Pretoria,"Olympus Village, Corner Olympus Dr And Achilles Road, Faerie Glen, Pretoria",Faerie Glen,"Faerie Glen, Pretoria",28.332470879,-25.7985029397,Healthy Food,500.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,63,26.0
18199742,El Pistolero,South Africa,Pretoria,"Corner Duvernoy and Chopin Street, Garsfontein, Pretoria",Garsfontein,"Garsfontein, Pretoria",28.287114,-25.80283,Mexican,300.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,182,15.6
75236,Toni's Fully Furnished Pizza Co.,South Africa,Pretoria,"676 Chamberlains Street, Rietondale, Pretoria, Gezina, Pretoria",Gezina,"Gezina, Pretoria",28.215629,-25.727303,Healthy Food,150.0,Rand(R),1,0,0,normal,4.5,darkgreen,Excellent,100,7.8
75609,Capital Craft Beer Academy,South Africa,Pretoria,"Greenlyn Village, Shop 20, 13th Street, Menlo Park, Near, Lynnwood, Pretoria","Greenlyn Village, Menlopark, Near Lynnwood","Greenlyn Village, Menlopark, Near Lynnwood, Pretoria",28.2564333333,-25.7697333333,Street Food,200.0,Rand(R),1,0,0,expensive,4.5,darkgreen,Excellent,402,10.4
75263,Fumo,South Africa,Pretoria,"Groenkloof Plaza, Shop 21, 43 Bronkhorst Street, Groenkloof, Pretoria","Groenkloof Plaza, Groenkloof","Groenkloof Plaza, Groenkloof, Pretoria",28.2148979232,-25.7716199343,Italian,380.0,Rand(R),1,0,0,gourmet,3.7,lightgreen,Good,120,19.759999999999998
18376958,Mustang Sally's Pub & Diner,South Africa,Pretoria,"1319 Pretorius Street, Hatfield, Pretoria",Hatfield,"Hatfield, Pretoria",28.245554,-25.744185,Healthy Food,300.0,Rand(R),1,0,0,gourmet,3.8,lightgreen,Good,122,15.6
75270,Bravo Pizzeria,South Africa,Pretoria,"1212 South Street, Hatfield, Pretoria",Hatfield,"Hatfield, Pretoria",28.241,-25.753,Pizza,120.0,Rand(R),1,0,0,normal,4.3,green,Very Good,171,6.239999999999999
18318851,Capital Craft,South Africa,Pretoria,"Highveld Shopping Centre.
Corner of John Vorster Drive & Logan Avenue, Centurion.",Highveld,"Highveld, Pretoria",28.198039,-25.875855,Street Food,200.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,86,10.4
75485,Doppio Zero,South Africa,Pretoria,"Southdowns Shopping Centre, Corner of John Vorster Drive & Karee Street, Irene, Centurion",Irene,"Irene, Pretoria",28.2047833333,-25.88575,Italian,300.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,170,15.6
75545,Viva Vita,South Africa,Pretoria,"14 Alexandria Road, Irene, Centurion 0157",Irene,"Irene, Pretoria",28.2168472222,-25.8614222222,Italian,250.0,Rand(R),1,0,0,expensive,3.9,lightgreen,Good,112,13.0
75456,Karoo Grill & Bar,South Africa,Pretoria,"Irene Village Mall, Nellmapius Drive, Irene, Centurion, Irene, Pretoria 0157","Irene Village Mall, Irene","Irene Village Mall, Irene, Pretoria",28.2507944444,-25.861375,Burger,350.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,146,18.2
18018187,Rocomamas,South Africa,Pretoria,"Irene Village Mall, Nellmapius Drive, Irene, Centurion 0157","Irene Village Mall, Irene","Irene Village Mall, Irene, Pretoria",28.2507944444,-25.861375,Burger,250.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,124,13.0
76200,Crawdaddy's,South Africa,Pretoria,"Lynnwood Village InShere Centre, 4 Graham Road, Shere, Lynnwood, Pretoria",Lynnwood,"Lynnwood, Pretoria",28.355769,-25.790712,Continental,250.0,Rand(R),1,0,0,expensive,3.9,lightgreen,Good,78,13.0
76117,Rocket 88,South Africa,Pretoria,"Corner of Lynnwood & January Masilela Drive, Lynnwood, Pretoria",Lynnwood,"Lynnwood, Pretoria",28.290463,-25.768189,Burger,220.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,124,11.44
18318846,Spice - The Indian Kitchen,South Africa,Pretoria,"Lynridge Mall, 1 Jacobson Drive, Lynnwood, Pretoria",Lynnwood,"Lynnwood, Pretoria",28.298357,-25.765752,Indian,320.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,110,16.64
75376,Tribeca Standard,South Africa,Pretoria,"Lynnwood Bridge, Shop 23, 4 Daventry Street, Lynnwood Manor, Pretoria, Lynnwood, Pretoria","Lynnwood Bridge Centre, Lynnwood","Lynnwood Bridge Centre, Lynnwood, Pretoria",28.278763,-25.765718,Cafe,358.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,231,18.616
75146,Cafe Beyritz,South Africa,Pretoria,"Shop No. 26 Lynnwood Bridge, 4 Daventry Road, Lynnwood Manor, Pretoria, Lynnwood, Pretoria 0081","Lynnwood Bridge Centre, Lynnwood","Lynnwood Bridge Centre, Lynnwood, Pretoria",28.278763,-25.765718,Cafe,380.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,113,19.759999999999998
75380,The Black Bamboo,South Africa,Pretoria,"Menlyn Boutique Hotel, 209 Tugela Road, Ashlea Gardens, Near Menlyn, Menlyn, Pretoria","Menlyn Boutique Hotel, Menlyn","Menlyn Boutique Hotel, Menlyn, Pretoria",28.270627,-25.780358,Continental,600.0,Rand(R),1,0,0,gourmet,4.7,darkgreen,Excellent,178,31.2
18376955,Turn 'n Tender,South Africa,Pretoria,"Menlyn Maine Central Square,  Waterkloof Glen, Pretoria 0181","Menlyn Maine, Waterkloof Glen","Menlyn Maine, Waterkloof Glen, Pretoria",28.283885,-25.786086,Steak,350.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,80,18.2
18318866,Ribs & Burgers,South Africa,Pretoria,"Menlyn Maine, Central Square, 180 Amarand Avenue, Waterkloof Glen, Pretoria","Menlyn Maine, Waterkloof Glen","Menlyn Maine, Waterkloof Glen, Pretoria",28.284285,-25.786178,American,300.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,81,15.6
18376960,Starbucks Reserve,South Africa,Pretoria,"Menlyn Maine,Central Square, 180 Amarand Avenue, Waterkloof Glen, Pretoria","Menlyn Maine, Waterkloof Glen","Menlyn Maine, Waterkloof Glen, Pretoria",28.283907,-25.786096,Cafe,150.0,Rand(R),1,0,0,normal,4.2,green,Very Good,80,7.8
18376953,tashas,South Africa,Pretoria,"Menlyn Maine, Central Square, 180 Amarand Avenue, Waterkloof Glen, Pretoria","Menlyn Maine, Waterkloof Glen","Menlyn Maine, Waterkloof Glen, Pretoria",28.283928,-25.786106,Cafe,320.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,109,16.64
75128,Cappuccinos,South Africa,Pretoria,"Menlyn Shopping Centre, Shop 16, Upper Floor, Corner of Atterbury Road & Lois Avenue, Menlyn, Pretoria","Menlyn Shopping Centre, Menlyn","Menlyn Shopping Centre, Menlyn, Pretoria",28.275316,-25.783539,Cafe,250.0,Rand(R),1,0,0,expensive,3.8,lightgreen,Good,93,13.0
18395662,Hard Rock Cafe,South Africa,Pretoria,"Menlyn Shopping Centre, Level 1, Corner of Atterbury Road & Lois Avenue, Menlyn, Pretoria","Menlyn Shopping Centre, Menlyn","Menlyn Shopping Centre, Menlyn, Pretoria",28.276191,-25.782687,Cafe,450.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,108,23.4
75104,Parrot's,South Africa,Pretoria,"Menlyn Shopping Centre, Corner of Atterbury Road & Lois Avenue, Menlyn, Pretoria","Menlyn Shopping Centre, Menlyn","Menlyn Shopping Centre, Menlyn, Pretoria",28.275316,-25.783539,Contemporary,200.0,Rand(R),1,0,0,expensive,3.7,lightgreen,Good,183,10.4
75026,Baobab Cafe & Grill,South Africa,Pretoria,"Menlyn Shopping Centre, Level 1, Corner of Atterbury Road & Lois Avenue, Menlyn, Pretoria","Menlyn Shopping Centre, Menlyn","Menlyn Shopping Centre, Menlyn, Pretoria",28.275005,-25.782735,Cafe,410.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,304,21.32
75727,Rustica Rib House and Restaurant,South Africa,Pretoria,"Kimiad Golf Course, Corner of Wekker & Rubenstein Street, Moreletapark, Pretoria",Moreletapark,"Moreletapark, Pretoria",28.294741,-25.818677,Steak,350.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,120,18.2
75310,The Blue Crane Restaurant & Bar,South Africa,Pretoria,"156 Melk Street, Nieuw Muckleneuk, Pretoria",Nieuw Muckleneuk,"Nieuw Muckleneuk, Pretoria",28.226341,-25.769953,Continental,390.0,Rand(R),1,0,0,gourmet,3.8,lightgreen,Good,111,20.279999999999998
75368,Col'Cacchio,South Africa,Pretoria,"Parkview Lifestyle Centre, Shop G55, Garsfontein Road, Moreletapark, Pretoria","Parkview Shopping Centre, Moreletapark","Parkview Shopping Centre, Moreletapark, Pretoria",28.303699,-25.817934,Healthy Food,350.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,83,18.2
75276,Ed's Diner,South Africa,Pretoria,"Parkview Shopping Centre, Corner Garsfontein Road & Netcare Street, Moreletapark, Pretoria","Parkview Shopping Centre, Moreletapark","Parkview Shopping Centre, Moreletapark, Pretoria",28.303868,-25.818262,American,300.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,300,15.6
18437607,Summit Grill & Skybar,South Africa,Pretoria,"Shop G151, Parkview Shopping Centre, Corner Garsfontein & Netcare Roads, Garsfontein, Pretoria.","Parkview Shopping Centre, Moreletapark","Parkview Shopping Centre, Moreletapark, Pretoria",28.30476,-25.818774,Grill,270.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,107,14.04
18395651,The Publican,South Africa,Pretoria,"Shop 15, Southdowns Shopping Centre, Irene, Pretoria","Southdowns Shopping Centre, Irene","Southdowns Shopping Centre, Irene, Pretoria",28.204726,-25.885569,Grill,560.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,92,29.119999999999997
18274957,Hudson's,South Africa,Pretoria,"Club One Shopping Centre, Corner of Pinaster Avenue & Dely Road, Hazelwood Near Waterkloof, Pretoria","The Club Centre, Hazelwood, Near Waterkloof","The Club Centre, Hazelwood, Near Waterkloof, Pretoria",28.257217,-25.778374,Burger,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,200,18.2
75764,Life Grand Cafe,South Africa,Pretoria,"The Club Centre, Corner of Pinaster Avenue & 18th Street, Hazelwood, Near, Waterkloof, Pretoria","The Club Centre, Hazelwood, Near Waterkloof","The Club Centre, Hazelwood, Near Waterkloof, Pretoria",28.256922,-25.777898,Italian,400.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,286,20.8
18222041,The Hussar Grill,South Africa,Pretoria,"The Grove Mall, Corner of Simon Vermooten and Lynwood Road, Equestria, Pretoria","The Grove Mall, Equestria","The Grove Mall, Equestria, Pretoria",28.3259006833,-25.7662721115,Steak,400.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,91,20.8
18445981,Altitude,South Africa,Pretoria,"Time Square Casinio, 146 Mercy Avenue, Waterkloof Glen, Pretoria",Time Square Casino,"Time Square Casino, Pretoria",28.282148,-25.788154,Asian,400.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,100,20.8
18445936,Something's Cooking by J,South Africa,Pretoria,"Time Square Casinio, 146 Mercy Avenue, Waterkloof Glen, Pretoria",Time Square Casino,"Time Square Casino, Pretoria",28.282648,-25.788064,South African,300.0,Rand(R),1,0,0,gourmet,3.6,lightgreen,Good,145,15.6
18445965,Guy Fieri's Kitchen & Bar,South Africa,Pretoria,"Time Square Casino, 209 Aramist Avenue, Menlyn, Pretoria",Time Square Casino,"Time Square Casino, Pretoria",28.2822,25.7882,American,450.0,Rand(R),1,0,0,gourmet,2.2,darkred,Poor,183,23.4
18491795, Forti Grill & Bar,South Africa,Pretoria,"Time Square Casinio, 146 Mercy Avenue, Waterkloof Glen, Pretoria",Time Square Casino,"Time Square Casino, Pretoria",28.2816978788,-25.7879905687,Continental,460.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,89,23.919999999999998
75638,Burger Bistro,South Africa,Pretoria,"Corner of 24th & Pierneef Street, Villiera, Pretoria",Villiera,"Villiera, Pretoria",28.227968,-25.722361,Burger,180.0,Rand(R),1,0,0,normal,4.4,green,Very Good,203,9.36
75913,Grounded at Echo,South Africa,Pretoria,"Corner of 24th Avenue & Pierneef Street, Villiera, Pretoria",Villiera,"Villiera, Pretoria",28.227042295,-25.7218533441,Cafe,150.0,Rand(R),1,0,0,normal,4.1,green,Very Good,122,7.8
75132,Crawdaddy's,South Africa,Pretoria,"Waterglen Shopping Centre, Corner of Garsfontein Road & January Masilela Drive, Waterkloof Glen, Pretoria","Waterglen Shopping Centre, Garsfontein","Waterglen Shopping Centre, Garsfontein, Pretoria",28.2815916667,-25.7939933333,Continental,250.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,210,13.0
18295767,Alfie's Pizzeria & Deli,South Africa,Pretoria,"16th Street, Hazelwood, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria",28.255638,-25.77595,Desserts,250.0,Rand(R),1,0,0,expensive,4.5,darkgreen,Excellent,109,13.0
18289339,Culture Club - Bar De Tapas,South Africa,Pretoria,"15, 16th Street, Waterkloof, Pretoria 0081",Waterkloof,"Waterkloof, Pretoria",28.255682,-25.775823,Cafe,285.0,Rand(R),1,0,0,expensive,4.7,darkgreen,Excellent,260,14.819999999999999
18319378,Spout Coffee Company,South Africa,Pretoria,"Corner Firwood Avenue and 16th Street, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria",28.2555877045,-25.7754727702,Cafe,150.0,Rand(R),1,0,0,normal,4.5,darkgreen,Excellent,75,7.8
75234,Blu Saffron,South Africa,Pretoria,"241 Sidney Avenue, Pretoria Country Club, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria",28.25418,-25.782334,European,590.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,147,30.68
75078,De Kloof Restaurant,South Africa,Pretoria,"Waterkloof Golf Estate, Johann Rissik Drive, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria",28.224853,-25.78629,Contemporary,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,137,18.2
18136493,Hogshead,South Africa,Pretoria,"Corner Dely & Pinaster Roads, Hazelwood, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria",28.2562624326,-25.7779815986,Grill,250.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,297,13.0
75172,Meet on Milner,South Africa,Pretoria,"Corner Milner Street & Long Avenue, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria",28.2461583333,-25.7774266667,European,370.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,135,19.24
